"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"11","354.25352128606033","278.2325145407836","4.972305689737398","-0.307214316560019","0.1381","0.139","0.1372","1300","0.00024620633081807926","0","0.00024620633081807926","0.00024620633081807926","11_12:0.005044081690890961","11_12:660","true"
"12","216.0147938490913","126.8211418294164","4.936319107472835","-0.3079608272575031","0.014399999999999968","0.014599999999999946","0.0142","1300","0.00026415941341261087","0","0.00026415941341261087","0.00026415941341261087","12_17:0.010950359441991964","12_17:660","true"
"13","143.80324675140926","61.84239116755163","5.005809502119509","-0.3067650398842775","0.01649999999999996","0.013","0.020000000000000018","1300","0.0006059856527952469","0","0.0006059856527952469","0.0006059856527952469","13_12:0.011000994964263933","13_12:660","true"
"14","26.847401718602825","57.353936406822996","4.903344760967439","-0.308419961199297","0.00990000000000002","0.0124","0.007399999999999962","1300","0.0003254308820489041","0","0.0003254308820489041","0.0003254308820489041","14_0:0.008474414448278011;14_18:0.008503553641181855","14_0:660;14_18:660","true"
"15","326.5346357870119","45.55090269672838","4.947914953560998","-0.308052427832017","0.014899999999999913","0.0134","0.01639999999999997","1300","0.00015579300393237135","0","0.00015579300393237135","0.00015579300393237135","15_22:0.004873944925817608","15_22:660","true"
"16","225.44273001057647","14.114169136309828","4.9603281019871295","-0.3076594514774509","0.018399999999999972","0.012199999999999989","0.0246","1300","0.0003670611933614986","0","0.0003670611933614986","0.0003670611933614986","16_8:0.007657656322331202;16_26:0.008972314967023387","16_8:660;16_26:660","true"
"17","244.0844656525584","316.00598710327876","4.820823460371974","-0.30970435909943395","0.015199999999999991","0.01539999999999997","0.015","1300","0.0003157137004646404","0","0.0003157137004646404","0.0003157137004646404","17_30:0.016960446454648892","17_30:660","true"
"18","280.8479501411266","106.81635542729786","4.788139278987067","-0.31063598977187784","0.10199999999999998","0.1028","0.1012","1300","0.00017584539327894846","0","0.00017584539327894846","0.00017584539327894846","18_19:0.01055949353449906","18_19:660","true"
"19","68.84025698233033","35.60559957190583","4.7469924322616","-0.31072395279331844","0.0817","0.08340000000000003","0.08","1300","0.00014492036670948628","0","0.00014492036670948628","0.00014492036670948628","","","true"
"20","260.51533346057204","234.8139357522802","4.862313786651259","-0.3090978906556921","0.017000000000000015","0.0142","0.01980000000000004","1300","0.0002248482664881594","0","0.0002248482664881594","0.0002248482664881594","20_33:0.007655271451114332;20_19:0.010217559588788061","20_33:660;20_19:660","true"
