"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"81","244.53553370186552","191.74656930063426","4.961395202804314","-0.30881300331410194","0.055908203125","0.10888671875","0.0029296875","1216","0.00034637687553637394","0","0.00034637687553637394","0.00034637687553637394","81_82:0.06878540292272878;81_72:0.008248487757383238","81_82:533.3333333333333;81_72:533.3333333333333","true"
"82","144.2320217636089","175.10593486564062","4.815086881176706","-0.31103172317325406","0.030029296875","0.05029296875","0.009765625","1216","0.002427117864704408","0","0.002427117864704408","0.002427117864704408","82_83:0.018023133597982466","82_83:533.3333333333333","true"
"83","181.9762081719745","55.481647565259834","4.737883349041928","-0.31352595557444946","0.013671875","0.0087890625","0.0185546875","1216","0.00019020403624867723","0","0.00019020403624867723","0.00019020403624867723","83_84:1","83_84:533.3333333333333","true"
"84","198.89469747965714","368.3214517078221","4.666030410073274","-0.3133527023161981","0.499755859375","0","0.99951171875","1216","0.0006913586036289218","0","0.0006913586036289218","0.0006913586036289218","","","true"
"85","384.9809810860659","182.91331355948884","4.745279614654339","-0.3119683812702387","0.045654296875","0.033203125","0.05810546875","1216","0.0002771451032588768","0","0.0002771451032588768","0.0002771451032588768","85_84:1","85_84:533.3333333333333","true"
"86","221.22220612751633","174.39150314973023","4.8899140441771225","-0.30913746648321616","0.013916015625","0.01220703125","0.015625","1216","0.000254366261369765","0","0.000254366261369765","0.000254366261369765","86_85:0.010893270006168687;86_87:0.005913040192095653","86_85:533.3333333333333;86_87:533.3333333333333","true"
"87","224.07256969057778","250.36440364548","4.824425427453785","-0.3099624961358293","0.010009765625","0.00927734375","0.0107421875","1216","0.00014279973602199274","0","0.00014279973602199274","0.00014279973602199274","87_88:0.00576514150675056","87_88:533.3333333333333","true"
"88","257.186308835568","98.32233670236236","4.689556955702235","-0.3191806929563948","0.037353515625","0.0048828125","0.06982421875","1216","0.00016372191713120098","0","0.00016372191713120098","0.00016372191713120098","","","true"
"89","196.3317800114315","219.75643646672935","4.947927238149756","-0.30883270351675324","0.01513671875","0.009765625","0.0205078125","1216","0.00029072495924612976","0","0.00029072495924612976","0.00029072495924612976","89_88:0.008203258405466318;89_74:0.006513636528826916","89_88:533.3333333333333;89_74:533.3333333333333","true"
"90","316.1366070497313","253.976053542884","4.8030855077859265","-0.3102348928876509","0.01025390625","0.01123046875","0.00927734375","1216","0.0003990389103212813","0","0.0003990389103212813","0.0003990389103212813","90_94:0.007365044044174429;90_75:0.015211052255620028","90_94:533.3333333333333;90_75:533.3333333333333","true"
"91","297.8704245911586","285.4605284220913","4.89318993404471","-0.30983443429771806","0.003662109375","0.0048828125","0.00244140625","1216","0.00014353127994015124","0","0.00014353127994015124","0.00014353127994015124","","","true"
"92","232.17391335805084","402.65681103532813","4.827698186244433","-0.3103693565337272","0.17919921875","0.0107421875","0.34765625","1216","0.0001454677895034907","0","0.0001454677895034907","0.0001454677895034907","92_83:0.0065173334076061296;92_102:1","92_83:533.3333333333333;92_102:533.3333333333333","true"
"93","241.44018027056518","40.71748770879165","4.9104469079501625","-0.30921828977226556","0.004638671875","0.0068359375","0.00244140625","1216","0.00026450170202111745","0","0.00026450170202111745","0.00026450170202111745","93_106:0.005148158572923667;93_87:0.005713985334087901","93_106:533.3333333333333;93_87:533.3333333333333","true"
"94","243.6964018496027","308.24895710641863","4.719660633968238","-0.3121150063159316","0.010009765625","0.01220703125","0.0078125","1216","0.0001738929282760333","0","0.0001738929282760333","0.0001738929282760333","","","true"
"95","288.09061051746113","202.74863166585592","4.802303339076511","-0.3113439855731095","0.0126953125","0.0166015625","0.0087890625","1216","0.000714621085478288","0","0.000714621085478288","0.000714621085478288","95_94:0.005756323194262669;95_96:0.0101431903585259","95_94:533.3333333333333;95_96:533.3333333333333","true"
"96","226.69675028103646","226.27511271976172","4.852639607217411","-0.3071950533738793","0.080322265625","0.00927734375","0.1513671875","1216","0.0004212312672218027","0","0.0004212312672218027","0.0004212312672218027","","","true"
"97","241.2147660588001","81.1502711133425","4.950000109469053","-0.3087084614989645","0.01806640625","0.00830078125","0.02783203125","1216","0.0006782330960204362","0","0.0006782330960204362","0.0006782330960204362","97_96:0.008449943226196022;97_98:0.008621531494332813","97_96:533.3333333333333;97_98:533.3333333333333","true"
"98","303.7628314350144","330.38120698143564","4.774667750061616","-0.31129479497146767","0.0263671875","0.01953125","0.033203125","1216","0.0001289568940307805","0","0.0001289568940307805","0.0001289568940307805","98_91:0.004016426101334181","98_91:533.3333333333333","true"
"99","218.34497875560737","200.75785111520767","4.8324487618727465","-0.3102128571403012","0.01806640625","0.013671875","0.0224609375","1216","0.00023616926577107328","0","0.00023616926577107328","0.00023616926577107328","99_100:0.015508935267819934;99_98:0.006858141955280839","99_100:533.3333333333333;99_98:533.3333333333333","true"
"100","132.52953230862786","173.65924154616218","4.648619871374528","-0.31432473968171126","0.03271484375","0.04736328125","0.01806640625","1216","0.0016925184649452278","0","0.0016925184649452278","0.0016925184649452278","","","true"
"101","191.2897061387943","68.67537297192092","4.844083160415978","-0.31062354929050423","0.0068359375","0.005859375","0.0078125","1216","0.0002807011638994502","0","0.0002807011638994502","0.0002807011638994502","101_100:0.012290091096267552;101_102:0.005769535414580251","101_100:533.3333333333333;101_102:533.3333333333333","true"
"102","206.43108615370352","110.81689754100505","4.786652578124059","-0.31093198650261733","0.06396484375","0.0546875","0.0732421875","1216","0.00026371113553504675","0","0.00026371113553504675","0.00026371113553504675","102_103:0.007958423313559726","102_103:533.3333333333333","true"
"103","206.11304431177103","165.23512929009783","4.69468216200448","-0.31225904514446806","0.00537109375","0.00634765625","0.00439453125","1216","0.00016447205707432295","0","0.00016447205707432295","0.00016447205707432295","","","true"
"104","300.441168684956","342.71766080762893","4.783904438103065","-0.3122310065044028","0.0029296875","0.00439453125","0.00146484375","1216","0.00025358157470719374","0","0.00025358157470719374","0.00025358157470719374","104_103:0.004949487572110889","104_103:533.3333333333333","true"
