"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"10","221.6289609867407","178.4319984159811","4.804388478637297","-0.31122742580861","0.008299999999999974","0.0106","0.006000000000000005","1216","0.00036605446570339625","0","0.00036605446570339625","0.00036605446570339625","10_11:0.00685477915317545;10_9:0.02610525136414485","10_11:533.3333333333333;10_9:533.3333333333333","true"
"11","228.0524717733092","79.43937603931899","4.743312140873306","-0.31179417408967897","0.011600000000000055","0.0156","0.007600000000000051","1216","0.00022432724741339868","0","0.00022432724741339868","0.00022432724741339868","11_12:0.005149246261721363","11_12:533.3333333333333","true"
"12","259.14126101803254","251.04520581716375","4.6259367630497845","-0.31372359565205904","0.028899999999999926","0.031200000000000006","0.0266","1216","0.00021994073598815924","0","0.00021994073598815924","0.00021994073598815924","12_13:0.012430992673815838","12_13:533.3333333333333","true"
"13","403.59448698156905","339.74217463675814","4.556976802504636","-0.31377871528415735","0.06709999999999994","0.0478","0.08640000000000003","1216","0.00009720816959564293","0","0.00009720816959564293","0.00009720816959564293","","","true"
"14","277.05073067898314","56.356330071164024","4.510048501832088","-0.3157712274724498","0.03149999999999997","0.0366","0.02639999999999998","1216","0.000634399183311896","0","0.000634399183311896","0.000634399183311896","14_0:0.011928693722102368;14_18:0.013991761522608587","14_0:533.3333333333333;14_18:533.3333333333333","true"
"15","347.32382830116114","446.3232573286792","4.599052211585765","-0.32044986829453664","0.1038","0.09119999999999995","0.1164","1216","0.00020043427241102265","0","0.00020043427241102265","0.00020043427241102265","","","true"
"16","257.2477676680353","19.184222329074853","4.937433915435484","-0.3088315131283205","0.08079999999999998","0.0672","0.09440000000000004","1216","0.0010840870324761158","0","0.0010840870324761158","0.0010840870324761158","16_8:0.03227944030938526","16_8:533.3333333333333","true"
"17","358.517517290202","71.47694112136583","4.752796046027558","-0.31153154230934604","0.013900000000000023","0.019399999999999973","0.0084","1216","0.000438915795515194","0","0.000438915795515194","0.000438915795515194","17_12:0.004351818124793655;17_30:0.004768322741511566","17_12:590.2222222222222;17_30:590.2222222222222","true"
"18","256.87543565717834","22.57034763112419","4.659441383854667","-0.2892599847835004","0.07250000000000001","0.0498","0.09519999999999995","1216","0.00037235040251584994","0","0.00037235040251584994","0.00037235040251584994","18_19:0.012762775105316343","18_19:533.3333333333333","true"
"19","518.4548672106916","94.01556096986229","4.820724754835776","-0.31198328628677313","0.034599999999999964","0.03820000000000001","0.031","1216","0.0004117857024980787","0","0.0004117857024980787","0.0004117857024980787","19_20:0.0035879341219984817","19_20:533.3333333333333","true"
"20","512.625563185297","78.9652111726541","4.738281537383697","-0.3119696404967832","0.04489999999999994","0.041000000000000036","0.0488","1216","0.00016349523396124143","0","0.00016349523396124143","0.00016349523396124143","20_33:0.007328950324429345","20_33:533.3333333333333","true"
"21","179.0993319562466","25.656232473521555","4.773884418536997","-0.3114254225761893","0.09460000000000002","0.08960000000000001","0.0996","1216","0.0009752766141432688","0","0.0009752766141432688","0.0009752766141432688","21_22:0.01912057754669874;21_20:0.014802162407124342","21_22:803.5555555555555;21_20:533.3333333333333","true"
"22","261.85558232918953","192.45664071389643","4.668485116083367","-0.31331663183442576","0.028800000000000048","0.025800000000000045","0.0318","1216","0.0003100929884423939","0","0.0003100929884423939","0.0003100929884423939","22_15:0.07951606134473091","22_15:590.2222222222222","true"
"23","19.703795216465963","12.830448090640768","4.75809372458223","-0.31173856129806604","0.014700000000000046","0.016800000000000037","0.0126","1216","0.0014882166880719277","0","0.0014882166880719277","0.0014882166880719277","23_24:0.02844118326365852;23_22:0.02621294715607775","23_24:533.3333333333333;23_22:533.3333333333333","true"
"24","273.2585772322318","15.271059734446585","4.611448454806462","-0.31354982608399573","0.0393","0.02739999999999998","0.0512","1216","0.0003139592933348258","0","0.0003139592933348258","0.0003139592933348258","","","true"
"25","337.31246507056545","308.15755428041365","4.731645269835475","-0.3122550841543125","0.019600000000000062","0.020399999999999974","0.0188","1216","0.00016830105344626175","0","0.00016830105344626175","0.00016830105344626175","25_24:0.009335282630128838","25_24:533.3333333333333","true"
"26","266.1725762012459","108.62124427737508","4.777297396817984","-0.31228117808626144","0.006099999999999994","0.008399999999999963","0.0038","1216","0.0002155362885798863","0","0.0002155362885798863","0.0002155362885798863","26_25:0.006211790345707957;26_16:0.017777057307123617;26_27:0.006106370144890905","26_25:533.3333333333333;26_16:533.3333333333333;26_27:533.3333333333333","true"
"27","423.7220956261948","139.2635204587087","4.6803602306776435","-0.31282791406798793","0.007199999999999984","0.008199999999999985","0.0062","1216","0.00020192377051290634","0","0.00020192377051290634","0.00020192377051290634","","","true"
