"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"0","316.60780912721776","22.34949735913207","4.655643133459352","-0.3110632460863657","0.017800000000000038","0.030399999999999983","0.0052","1244.4444444444443","0.0013443332603467265","0","0.0013443332603467265","0.0013443332603467265","0_1:0.01292598990568486;0_14:0.014560591380306243","0_1:561.7777777777777;0_14:561.7777777777777","true"
"1","387.79668548274134","203.54762736799938","4.5349592116597295","-0.31302980539784336","0.006399999999999961","0.008000000000000007","0.0048","1244.4444444444443","0.00017874054793650903","0","0.00017874054793650903","0.00017874054793650903","1_2:0.011804310172813665","1_2:561.7777777777777","true"
"2","286.35196244791456","132.99410108195173","4.6801306963168035","-0.3092563684570482","0.00550000000000006","0.008399999999999963","0.0026","1244.4444444444443","0.0001736535343961723","0","0.0001736535343961723","0.0001736535343961723","2_3:0.006006477363009161","2_3:561.7777777777777","true"
"3","387.9936528429062","168.4393417512206","4.606653209615412","-0.25135835423971303","0.0037000000000000366","0.0044","0.0030000000000000027","1244.4444444444443","0.0000909065448615523","0","0.0000909065448615523","0.0000909065448615523","","","true"
"4","193.02785537830212","157.90001291203444","4.462287526455719","-0.25507850560311957","0.057499999999999996","0.05740000000000001","0.0576","1244.4444444444443","0.0005214839812783712","0","0.0005214839812783712","0.0005214839812783712","4_3:0.007602278608876911;4_15:0.009940024331469122","4_3:561.7777777777777;4_15:561.7777777777777","true"
"5","109.13317332038122","210.81711166258802","4.426693673921697","-0.2804432142711162","0.014699999999999935","0.0182","0.011199999999999988","1244.4444444444443","0.0005397937400442801","0","0.0005397937400442801","0.0005397937400442801","5_4:0.012961529939701982","5_4:561.7777777777777","true"
"6","389.4914833567349","161.8467922822222","4.64008527108431","-0.3108103399516748","0.005800000000000027","0.005199999999999982","0.0064","1244.4444444444443","0.00013921451950219156","0","0.00013921451950219156","0.00013921451950219156","6_5:0.010580865891223895","6_5:561.7777777777777","true"
"7","350.8437941702591","434.29917898321133","4.475698118835336","-0.2813271220492828","0.0027999999999999137","0.0042","0.0013999999999999568","1244.4444444444443","0.0002009029992753521","0","0.0002009029992753521","0.0002009029992753521","7_8:0.013197917284119287;7_6:0.012257223874847428","7_8:561.7777777777777;7_6:561.7777777777777","true"
"8","500.9898894333403","292.3726685817691","4.4018041315145435","-0.25507427876459826","0.04079999999999995","0.04420000000000002","0.0374","1244.4444444444443","0.0009666312844674052","0","0.0009666312844674052","0.0009666312844674052","8_9:0.024241985376974418","8_9:561.7777777777777","true"
"9","490.61947806715295","296.1851230490907","4.519006121991598","-0.29730654926594685","0.00770000000000004","0.00660000000000005","0.0088","1244.4444444444443","0.0001237064000450846","0","0.0001237064000450846","0.0001237064000450846","","","true"
"10","96.93500387786474","22.53175317849844","4.628364584701315","0","0.00550000000000006","0.0062","0.0048000000000000265","1244.4444444444443","0.00015993959337227636","0","0.00015993959337227636","0.00015993959337227636","10_11:0.008954630142576275;10_9:0.009167342090669078","10_11:561.7777777777777;10_9:561.7777777777777","true"
"11","468.1574143857013","299.00222532388625","4.571514463743905","-0.31187801080194943","0.014100000000000001","0.015","0.01319999999999999","1244.4444444444443","0.00037899137655468014","0","0.00037899137655468014","0.00037899137655468014","11_12:0.008943582152618063","11_12:561.7777777777777","true"
"12","457.43917680405394","404.0017818018157","4.464328547364693","-0.3114335997689411","0.01970000000000005","0.0226","0.016800000000000037","1244.4444444444443","0.00047582098896934756","0","0.00047582098896934756","0.00047582098896934756","","","true"
"13","301.0019072204374","96.86181207129361","4.573362938276855","0","0.01200000000000001","0.012199999999999989","0.0118","1244.4444444444443","0.00017867009083823285","0","0.00017867009083823285","0.00017867009083823285","13_12:0.005676952723948969","13_12:561.7777777777777","true"
"14","341.9620436969694","441.81228126407314","4.603981547124396","-0.3075149117337717","0.005900000000000016","0.008000000000000007","0.0038","1244.4444444444443","0.00011264714387263301","0","0.00011264714387263301","0.00011264714387263301","14_18:0.009811204160824566","14_18:561.7777777777777","true"
"15","325.15711649735323","60.122637886478046","4.495996498778999","-0.3235838974181829","0.022199999999999998","0.018399999999999972","0.026","1244.4444444444443","0.0005944524592627722","0","0.0005944524592627722","0.0005944524592627722","","","true"
"16","383.04712119188565","117.9875275435529","4.513222308773866","-0.31250997509736017","0.013900000000000023","0.009399999999999964","0.0184","1244.4444444444443","0.0002574689449714681","0","0.0002574689449714681","0.0002574689449714681","16_8:0.011217857108345303","16_8:561.7777777777777","true"
"17","367.90515212492204","55.196112501765604","4.675794404339849","-0.3222371456169295","0.08279999999999998","0.0856","0.07999999999999996","1244.4444444444443","0.0007945187276666007","0","0.0007945187276666007","0.0007945187276666007","17_12:0.012086290157383661;17_30:0.012759823347343352","17_12:561.7777777777777;17_30:561.7777777777777","true"
"18","354.07277709497083","51.599056372980044","4.514790063721574","-0.32147907217387134","0.0043999999999999595","0.0048","0.0040000000000000036","1244.4444444444443","0.00015603876160846453","0","0.00015603876160846453","0.00015603876160846453","","","true"
"19","402.7064986802762","239.31803325211396","4.444137263048289","-0.3142519677447134","0.02510000000000001","0.025800000000000045","0.0244","1244.4444444444443","0.00013032636130940942","0","0.00013032636130940942","0.00013032636130940942","19_18:0.009298928150531127","19_18:561.7777777777777","true"
"20","417.09397603436366","420.0248054712188","4.341295848324986","-0.31659680563840864","0.022199999999999998","0.021599999999999953","0.0228","1244.4444444444443","0.000163715231993862","0","0.000163715231993862","0.000163715231993862","20_19:0.0072748999115523905","20_19:561.7777777777777","true"
"21","353.1236742779059","195.33740340389818","4.485187793601979","-0.3137510643214938","0.011500000000000066","0.012","0.01100000000000001","1244.4444444444443","0.0002331727832990049","0","0.0002331727832990049","0.0002331727832990049","21_22:0.007033339040692005;21_20:0.014051659835733116","21_22:561.7777777777777;21_20:561.7777777777777","true"
"22","410.0549060378666","75.20985479417476","4.382949475245102","-0.3235699465364606","0.12719999999999998","0.17500000000000004","0.0794","1244.4444444444443","0.00024442739312801416","0","0.00024442739312801416","0.00024442739312801416","22_23:0.005558533213989775;22_15:0.01286737748225994","22_23:561.7777777777777;22_15:561.7777777777777","true"
"23","408.4438198988067","205.00886983743578","4.531767886128042","-0.34910557092715694","0.02210000000000001","0.026000000000000023","0.0182","1244.4444444444443","0.00010610356214396692","0","0.00010610356214396692","0.00010610356214396692","23_24:0.012630405412986517","23_24:561.7777777777777","true"
"24","356.4623778294262","61.294034846442194","4.646177714422824","-0.3098937587669715","0.014499999999999957","0.01319999999999999","0.0158","1244.4444444444443","0.0004253483104242382","0","0.0004253483104242382","0.0004253483104242382","24_25:0.00688801716996329","24_25:561.7777777777777","true"
"25","219.77108903875933","348.59489868676536","4.702188984963886","-0.3104687819443247","0.007400000000000073","0.010000000000000009","0.0048","1244.4444444444443","0.00015445860810761483","0","0.00015445860810761483","0.00015445860810761483","","","true"
"26","172.80936895561413","118.52775027249503","4.648812166965402","0","0.023599999999999954","0.035599999999999965","0.0116","1244.4444444444443","0.0006585638462864132","0","0.0006585638462864132","0.0006585638462864132","26_16:0.01598847265190101;26_27:0.014967816020519442;26_25:0.012895291761029326","26_16:561.7777777777777;26_27:561.7777777777777;26_25:561.7777777777777","true"
"27","279.50539399720986","69.77729576381248","4.609955871811341","-0.2878947957747321","0.06159999999999999","0.0584","0.06479999999999997","1244.4444444444443","0.0004999264710197236","0","0.0004999264710197236","0.0004999264710197236","","","true"
