"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"68","141.188094795355","26.29764008441197","4.743755986637629","-0.31111458963233274","0.040100000000000025","0.043200000000000016","0.037","1300","0.00021464836933370637","0","0.00021464836933370637","0.00021464836933370637","","","true"
"69","157.25731649699324","117.42441415439546","5.117688308169659","-0.3044028997353383","0.012199999999999989","0.0132","0.011199999999999988","1300","0.0004956162658062358","0","0.0004956162658062358","0.0004956162658062358","69_68:0.013941435830928689;69_70:0.009216170743345575","69_68:660;69_70:660","true"
"70","213.98368848461578","173.71650586006874","4.898861335636608","-0.3082399407301921","0.0635","0.0618","0.06520000000000004","1300","0.00021779294603330664","0","0.00021779294603330664","0.00021779294603330664","","","true"
"71","289.84923012651467","359.0061644027867","4.7882496146687785","-0.3094663460422399","0.01739999999999997","0.0196","0.015199999999999991","1300","0.00014191299608591672","0","0.00014191299608591672","0.00014191299608591672","","","true"
"72","200.4937403026231","144.11937303489802","5.059271507650144","-0.2985458699744989","0.020000000000000018","0.0258","0.01419999999999999","1300","0.00034290188278579905","0","0.00034290188278579905","0.00034290188278579905","","","true"
"73","215.7102545145063","344.0959085295077","4.979584192352369","-0.307607369486609","0.008299999999999974","0.0092","0.007399999999999962","1300","0.00011947612698940711","0","0.00011947612698940711","0.00011947612698940711","73_66:0.00839312321415367","73_66:660","true"
"74","77.9403027317061","66.3108162678344","5.031462602993276","-0.3067427013413316","0.01200000000000001","0.0162","0.007800000000000029","1300","0.0021005657588390294","0","0.0021005657588390294","0.0021005657588390294","74_70:0.0731210843924413;74_89:0.06291009651036908","74_70:660;74_89:660","true"
"75","118.99556828195202","41.326776068371515","5.00608393105337","-0.30673349842246334","0.010000000000000009","0.015000000000000013","0.005","1300","0.002354421595707531","0","0.002354421595707531","0.002354421595707531","75_90:0.01791045685167389","75_90:660","true"
"76","198.28622139133554","27.43642792937427","4.837397958602822","-0.30948286299394656","0.010599999999999943","0.0104","0.010800000000000032","1300","0.000204618725150531","0","0.000204618725150531","0.000204618725150531","76_75:0.006910795737379127","76_75:660","true"
"77","219.05579434198899","89.79687029014912","5.041931572803447","-0.30723078653018854","0.03639999999999999","0.02059999999999995","0.0522","1300","0.0002043025417028949","0","0.0002043025417028949","0.0002043025417028949","77_76:0.004828674069947053;77_78:0.006072969163782194;77_71:0.005612672891180892","77_76:660;77_78:780;77_71:660","true"
"78","274.25199587328194","214.90651790987127","4.643455107356276","-0.31230747337772335","0.012299999999999978","0.010000000000000009","0.0146","1300","0.0001154992924412083","0","0.0001154992924412083","0.0001154992924412083","","","true"
"79","176.85546351334614","77.86200472150394","4.863164547907876","-0.3092713261857367","0.013399999999999967","0.0164","0.010399999999999965","1300","0.00017320500513715283","0","0.00017320500513715283","0.00017320500513715283","79_78:0.00478342595453185;79_80:0.007530526305907004","79_78:660;79_80:660","true"
"80","151.9710294119021","138.76405010668412","5.031462467068204","-0.3072198090686745","0.025399999999999978","0.027200000000000002","0.0236","1300","0.00045904834374705923","0","0.00045904834374705923","0.00045904834374705923","80_81:0.008975700922581376","80_81:660","true"
"81","259.1410708249299","247.38717779655346","4.930445697593661","-0.30841914125984865","0.045399999999999996","0.04479999999999995","0.046","1300","0.00027487680626373055","0","0.00027487680626373055","0.00027487680626373055","81_82:0.005989647002072607;81_72:0.008234525457614605","81_82:660;81_72:660","true"
"82","154.12800405898955","189.7342239454492","4.893605875039818","-0.30897996872816896","0.017000000000000015","0.019","0.015000000000000013","1300","0.0002009780473439441","0","0.0002009780473439441","0.0002009780473439441","82_83:0.004541299122072989","82_83:660","true"
"83","284.31906552381696","57.77102083792466","4.790688923010211","-0.31061744032224003","0.012900000000000023","0.0128","0.013000000000000012","1300","0.00013873604617567446","0","0.00013873604617567446","0.00013873604617567446","83_92:0.00548881778379845","83_92:660","true"
"84","208.0480399201596","150.02435395764223","4.679690940362013","-0.31137294267603616","0.07333333333333325","0.03666666666666667","0.10999999999999999","1300","0.00019445114037573615","0","0.00019445114037573615","0.00019445114037573615","84_83:0.0055811385510166345","84_83:660","true"
"85","227.471097743874","182.05657650482007","5.104778792840738","-0.3061413803895981","0.05166666666666664","0.05666666666666664","0.04666666666666667","1300","0.00019004295916071894","0","0.00019004295916071894","0.00019004295916071894","85_73:0.003922065294711646;85_84:0.029800253358960166;85_86:0.013434717173258948","85_73:660;85_84:660;85_86:660","true"
"86","230.79555274012102","97.91375519621698","4.89881423714405","-0.3083187869423004","0.07050000000000001","0.10360000000000003","0.0374","1300","0.001121366668561073","0","0.001121366668561073","0.001121366668561073","86_87:0.021220716695892705","86_87:660","true"
"87","148.15987420397485","159.74552013634596","4.992090074028605","-0.307423102897223","0.01760000000000006","0.0194","0.015800000000000036","1300","0.0008979884850954639","0","0.0008979884850954639","0.0008979884850954639","87_88:0.014313856033330824","87_88:660","true"
"88","139.17812070644703","86.98067317199477","5.09937675419546","-0.3058997453558384","0.010000000000000009","0.011800000000000033","0.0082","1300","0.0005455815791505417","0","0.0005455815791505417","0.0005455815791505417","88_89:0.01440365059469001","88_89:660","true"
"89","150.68042529935772","140.6056798908907","4.956490825555376","-0.3077261951848229","0.00990000000000002","0.0114","0.008399999999999963","1300","0.00023281616338065504","0","0.00023281616338065504","0.00023281616338065504","","","true"
"90","209.44249492902946","59.474340947255165","4.905589360978312","-0.307867793738734","0.007099999999999995","0.0082","0.006000000000000005","1300","0.00022066663849666125","0","0.00022066663849666125","0.00022066663849666125","","","true"
"91","121.6116627441254","104.09112491795415","4.914641031916575","-0.30850221183732857","0.05600000000000005","0.08979999999999999","0.0222","1300","0.01234148241032503","0","0.01234148241032503","0.01234148241032503","91_79:0.049710171477261644","91_79:660","true"
"92","203.07900978111618","126.20095754032637","4.91209831011135","-0.308588011384664","0.006900000000000017","0.0078","0.006000000000000005","1300","0.0002263919713161512","0","0.0002263919713161512","0.0002263919713161512","92_102:0.007307581763293103","92_102:660","true"
"93","226.54363261298965","71.50284538339606","4.964128684832499","-0.3073815906362206","0.03960000000000008","0.053","0.0262","1300","0.0005176080364205892","0","0.0005176080364205892","0.0005176080364205892","93_106:0.01052345480615538;93_87:0.021149782225753644","93_106:660;93_87:740","true"
"94","106.31390789471662","140.1139800633963","4.975880949420979","-0.3076458715160733","0.010499999999999954","0.0116","0.009399999999999964","1300","0.00025103747587998523","0","0.00025103747587998523","0.00025103747587998523","94_95:0.006459424120077356;94_90:0.01188087382347705","94_95:660;94_90:660","true"
"95","231.8566578391736","133.92108045430837","4.8388880176376885","-0.3098764431196092","0.009500000000000064","0.012399999999999967","0.0066","1300","0.0002018151884367669","0","0.0002018151884367669","0.0002018151884367669","95_96:0.006958705438935009","95_96:660","true"
"96","225.0595908493931","89.1562762824675","4.747911397990863","-0.3109191907797597","0.04279999999999995","0.04600000000000004","0.0396","1300","0.00021136838696090955","0","0.00021136838696090955","0.00021136838696090955","","","true"
"97","216.14321021246027","113.73548203709701","4.816155515549707","-0.3095561501235201","0.018900000000000028","0.008600000000000052","0.0292","1300","0.00024754033917755814","0","0.00024754033917755814","0.00024754033917755814","97_96:0.0064750408113915525;97_98:0.0075623274809010765","97_96:660;97_98:660","true"
"98","78.05611626501837","96.20688221521304","4.942901833015315","-0.308363471215884","0.015199999999999991","0.017800000000000038","0.0126","1300","0.0004825551237147344","0","0.0004825551237147344","0.0004825551237147344","98_91:0.146958083458847","98_91:660","true"
"99","250.18459446321555","199.7340215306002","5.060106822614226","-0.30553728570536653","0.00990000000000002","0.0086","0.011199999999999988","1300","0.00021885662764169629","0","0.00021885662764169629","0.00021885662764169629","99_98:0.007475978152495316","99_98:660","true"
"100","238.65890929185866","90.17292077656886","4.905355572343165","-0.3084392241160231","0.01629999999999998","0.0172","0.01539999999999997","1300","0.0005494890399191025","0","0.0005494890399191025","0.0005494890399191025","100_110:0.020832998441403516;100_99:0.02992475404418915","100_110:660;100_99:660","true"
"101","181.31724385393423","194.9033483531075","5.0653597605989376","-0.3063331480679172","0.02079999999999993","0.009399999999999964","0.0322","1300","0.0003239719301284872","0","0.0003239719301284872","0.0003239719301284872","101_100:0.018710553471301045;101_102:0.008069110372576072","101_100:660;101_102:660","true"
"102","226.46965273028215","228.9012188485645","4.809844386479354","-0.30996470519230634","0.044300000000000006","0.0484","0.0402","1300","0.0003362624102588279","0","0.0003362624102588279","0.0003362624102588279","102_103:0.00864308577002848","102_103:660","true"
"103","285.4276049338691","91.42440340751499","4.933467696589987","-0.30764620230723944","0.011800000000000033","0.016199999999999992","0.0074","1300","0.0003579373656373943","0","0.0003579373656373943","0.0003579373656373943","","","true"
"104","187.20569569723978","148.70073457783354","4.765569957701215","-0.31046094866074025","0.020299999999999985","0.018000000000000016","0.0226","1300","0.00025605499806479755","0","0.00025605499806479755","0.00025605499806479755","104_103:0.008465170517685083","104_103:660","true"
"105","137.73304630410695","41.61083613946945","4.982215131728165","-0.30759736332542964","0.006900000000000017","0.007000000000000006","0.0068","1300","0.0002982250023763818","0","0.0002982250023763818","0.0002982250023763818","105_104:0.008191812728904457;105_106:0.007651829218947803","105_104:660;105_106:660","true"
"106","244.4491899207449","210.02498234440196","4.878213049570025","-0.309312950580174","0.022199999999999998","0.0232","0.021199999999999997","1300","0.00019721269569214858","0","0.00019721269569214858","0.00019721269569214858","","","true"
"107","200.8061025585277","59.623086698441774","4.916024497767335","-0.3080022405881546","0.022599999999999953","0.025399999999999978","0.0198","1300","0.00024096493993902676","0","0.00024096493993902676","0.00024096493993902676","107_106:0.005132951468713121","107_106:660","true"
"108","159.76560578087702","158.59247276376368","5.056238427998427","-0.3060067460745893","0.021599999999999953","0.022599999999999953","0.0206","1300","0.0002151139005540269","0","0.0002151139005540269","0.0002151139005540269","108_112:0.0073513438863223035;108_107:0.006104967717477011","108_112:660;108_107:660","true"
"109","213.968340240372","238.67370393302593","4.984989298451822","-0.3071158019842663","0.02639999999999998","0.027000000000000024","0.0258","1300","0.00023276649608308555","0","0.00023276649608308555","0.00023276649608308555","109_96:0.01067111179911065","109_96:660","true"
"110","121.56050620074501","225.9088434331752","4.830168031930838","-0.3090472310608016","0.010599999999999943","0.012800000000000034","0.0084","1300","0.00043616749102233233","0","0.00043616749102233233","0.00043616749102233233","110_118:0.01098672029994674","110_118:660","true"
"111","218.56949752578691","244.16198394489462","4.853171478849851","-0.30961255187582126","0.012199999999999989","0.014399999999999968","0.01","1300","0.00024411958652379787","0","0.00024411958652379787","0.00024411958652379787","111_104:0.00709401995760825","111_104:660","true"
"112","163.5048658232075","36.92292911707497","5.002444176264101","-0.3061965297474003","0.00539999999999996","0.006399999999999961","0.0044","1300","0.0004143476196598255","0","0.0004143476196598255","0.0004143476196598255","112_126:0.007411744638995771","112_126:660","true"
"113","115.60245928804277","108.65036647584724","5.031999310090885","-0.30676917589658537","0.008199999999999985","0.009199999999999986","0.0072","1300","0.00019284872359747382","0","0.00019284872359747382","0.00019284872359747382","113_114:0.008832377311305761","113_114:660","true"
