"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"17","326.2892544198151","56.56843146526858","4.67580622046109","-0.3222371456169295","0.08129999999999993","0.0808","0.08179999999999998","1244.4444444444443","0.0010952940720452273","0","0.0010952940720452273","0.0010952940720452273","17_12:0.014787057669779363;17_30:0.014740966204108863","17_12:561.7777777777777;17_30:561.7777777777777","true"
"18","262.84274415642625","51.83887936276926","4.5147887454145605","-0.32147907217387134","0.006000000000000005","0.007","0.0050000000000000044","1244.4444444444443","0.00027277955678926905","0","0.00027277955678926905","0.00027277955678926905","","","true"
"19","208.44270255374778","178.77480682705047","4.444137480190273","-0.3142519677447134","0.027900000000000036","0.027200000000000002","0.0286","1244.4444444444443","0.0001734202460921314","0","0.0001734202460921314","0.0001734202460921314","19_18:0.007698950067022398","19_18:561.7777777777777","true"
"20","472.02293035736153","442.6352754207763","4.34128552920744","-0.31659680563840864","0.02180000000000004","0.022599999999999953","0.021","1244.4444444444443","0.0002204205321626698","0","0.0002204205321626698","0.0002204205321626698","20_19:0.007267555974196982","20_19:561.7777777777777","true"
"21","443.35730053221346","195.7346768526563","4.485189268605881","-0.3137510643214938","0.01419999999999999","0.0166","0.011800000000000033","1244.4444444444443","0.00021147706214028018","0","0.00021147706214028018","0.00021147706214028018","21_22:0.0072067906251533365;21_20:0.014886760282226297","21_22:561.7777777777777;21_20:561.7777777777777","true"
"22","351.84461546627745","197.1327636627752","4.382945948717507","-0.3235699465364606","0.014100000000000001","0.014599999999999946","0.0136","1244.4444444444443","0.0002228334139537536","0","0.0002228334139537536","0.0002228334139537536","22_23:0.00490987071053775;22_15:0.019043806774680788","22_23:561.7777777777777;22_15:561.7777777777777","true"
"23","323.2283104748748","214.52622092128607","4.531765534858847","-0.34910557092715694","0.022699999999999942","0.023399999999999976","0.022","1244.4444444444443","0.00008784838230426023","0","0.00008784838230426023","0.00008784838230426023","23_24:0.014197261441786208","23_24:561.7777777777777","true"
"24","350.31735369012296","73.9600718848165","4.646173797993981","-0.3098937587669715","0.009700000000000042","0.007800000000000029","0.0116","1244.4444444444443","0.00029396808313437685","0","0.00029396808313437685","0.00029396808313437685","24_25:0.006880452555467015","24_25:561.7777777777777","true"
"25","201.3365591168231","281.35150586938676","4.702189546464979","-0.3104687819443247","0.007300000000000084","0.0078","0.006800000000000028","1244.4444444444443","0.00018683039364889907","0","0.00018683039364889907","0.00018683039364889907","","","true"
"26","172.80936895561413","24.636305059755756","4.648817756826695","0","0.0403","0.0736","0.007","1244.4444444444443","0.0019547524978477965","0","0.0019547524978477965","0.0019547524978477965","26_16:0.012181852817661681;26_27:0.10258095466398859;26_25:0.02300161611194232","26_16:561.7777777777777;26_27:561.7777777777777;26_25:561.7777777777777","true"
"27","370.19840437847625","78.59620375775818","4.609938553249205","-0.2878947957747321","0.05190000000000006","0.0394","0.06440000000000001","1244.4444444444443","0.00046168749380772763","0","0.00046168749380772763","0.00046168749380772763","","","true"
"28","175.61733603326488","12.780624959198626","4.516884698640587","-0.31512500613226163","0.005400000000000071","0.007199999999999984","0.0036","1244.4444444444443","0.00029938240786642244","0","0.00029938240786642244","0.00029938240786642244","28_27:0.012328519255938558","28_27:561.7777777777777","true"
"29","384.60259864606934","215.27783749702834","4.460021738366962","-0.3164470706353105","0.019399999999999973","0.0142","0.024599999999999955","1244.4444444444443","0.0001147499335361805","0","0.0001147499335361805","0.0001147499335361805","29_30:0.01436060013506052;29_28:0.00747878726390272","29_30:561.7777777777777;29_28:561.7777777777777","true"
"30","318.42212341969883","121.10609497208823","4.646421299432007","-0.2835614267270895","0.06499999999999995","0.06479999999999997","0.0652","1244.4444444444443","0.0011543075188395029","0","0.0011543075188395029","0.0011543075188395029","","","true"
"31","423.0705780969552","164.81958571584988","4.613007738493144","-0.3112675880038357","0.015000000000000013","0.0182","0.011800000000000033","1244.4444444444443","0.00034477227588782194","0","0.00034477227588782194","0.00034477227588782194","31_30:0.012816680406743886;31_32:0.007213633268204178","31_30:561.7777777777777;31_32:561.7777777777777","true"
