"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"38","27.093125160418413","25.75041293395044","4.776679833049806","-0.31016511917022377","0.019000000000000017","0.02639999999999998","0.0116","1300","0.001222682219737105","0","0.001222682219737105","0.001222682219737105","","","true"
"39","361.7492816056723","131.71157986000352","4.917369422541952","-0.30824769981735706","0.03190000000000004","0.0372","0.026599999999999957","1300","0.0002530234052769875","0","0.0002530234052769875","0.0002530234052769875","39_38:0.02435349123282257","39_38:660","true"
"40","306.56291717629944","33.27562128118165","4.86820398819914","-0.30859152479413265","0.015700000000000047","0.0116","0.01980000000000004","1300","0.0002014643683224718","0","0.0002014643683224718","0.0002014643683224718","40_41:0.01159443056221146;40_39:0.006221070524376926","40_41:660;40_39:660","true"
"41","210.5243642851656","155.16116183556719","4.93554356404785","-0.30862641143413133","0.019000000000000017","0.030000000000000027","0.008","1300","0.000616953366989773","0","0.000616953366989773","0.000616953366989773","41_53:0.009886944496519584","41_53:660","true"
"42","215.14427678143085","91.93451979515905","5.063928457005725","-0.3066601274184393","0.00770000000000004","0.0068","0.008600000000000052","1300","0.00023363219220129736","0","0.00023363219220129736","0.00023363219220129736","42_41:0.011087459679623185;42_43:0.004550471478507817","42_41:660;42_43:660","true"
"43","275.35854986212934","227.96121127845365","4.829552892647809","-0.3101290706249939","0.021600000000000064","0.02","0.0232","1300","0.00015679857799170575","0","0.00015679857799170575","0.00015679857799170575","43_44:0.0070931392215395905","43_44:660","true"
"44","233.6398480887669","17.917422393022772","4.949171040166026","-0.3085061819189273","0.020000000000000018","0.014800000000000035","0.0252","1300","0.00031664086334905954","0","0.00031664086334905954","0.00031664086334905954","44_45:0.006775181689069709","44_45:660","true"
"45","250.7060958773649","29.23650521817344","4.999439570777192","-0.35905492913025383","0.04820000000000002","0.0456","0.050799999999999956","1300","0.0003536407782063895","0","0.0003536407782063895","0.0003536407782063895","","","true"
"46","254.797852363368","171.99689936155235","4.853136127313077","-0.3093752065131216","0.011099999999999999","0.011199999999999988","0.011","1300","0.0005494383587492215","0","0.0005494383587492215","0.0005494383587492215","46_45:0.01699570851844001;46_47:0.008737912350409216","46_45:660;46_47:660","true"
"47","180.5899953151233","144.00286517250294","4.769537734046866","-0.3109329882546267","0.012699999999999934","0.013000000000000012","0.0124","1300","0.0002107329025712281","0","0.0002107329025712281","0.0002107329025712281","","","true"
"48","200.87234081762944","78.89401514247236","4.844159296930073","-0.3101551740988557","0.016599999999999948","0.015199999999999991","0.018","1300","0.0002598534349238803","0","0.0002598534349238803","0.0002598534349238803","48_47:0.009243677517591448;48_49:0.0100083247311617","48_47:660;48_49:660","true"
"49","182.89697228166065","63.064476674773736","4.697333027060798","-0.312183453636997","0.008299999999999974","0.010000000000000009","0.0066","1300","0.0002728439314730907","0","0.0002728439314730907","0.0002728439314730907","","","true"
"50","334.6158358573903","38.46187040906954","4.784065216389066","-0.31049210238863767","0.015199999999999991","0.01419999999999999","0.0162","1300","0.00040863016957988615","0","0.00040863016957988615","0.00040863016957988615","50_49:0.012308340069833723;50_51:0.008872668516474114","50_49:660;50_51:660","true"
"51","286.7776642477215","334.9823299105906","4.931195143259573","-0.3079514036835037","0.014000000000000012","0.011199999999999988","0.0168","1300","0.00013694543714372703","0","0.00013694543714372703","0.00013694543714372703","","","true"
"52","128.1420920996864","143.93799071114967","4.915268091888991","-0.30801090653647334","0.009500000000000064","0.012399999999999967","0.0066","1300","0.0003557246590912985","0","0.0003557246590912985","0.0003557246590912985","52_37:0.012433715009155383;52_56:0.007892161450295837","52_37:660;52_56:660","true"
"53","220.75239017572395","143.06048510314824","4.996701228091365","-0.30683792833129964","0.007300000000000084","0.0068","0.007800000000000029","1300","0.00032628796877138785","0","0.00032628796877138785","0.00032628796877138785","53_60:0.00877934055822846","53_60:660","true"
"54","254.06243343170084","155.6494703095215","4.96962461873921","-0.3069935236147513","0.016000000000000014","0.01980000000000004","0.0122","1300","0.00029283234091643476","0","0.00029283234091643476","0.00029283234091643476","54_64:0.01051682006859389;54_45:0.016077831388396246","54_64:660;54_45:660","true"
